Volume	Page	Line	KWIC	URL	Column
bsb10502005	00480	58	de der Einbildungskraft. 7) Einbildungskraft in Be-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/480/view	PHILOSOPHIE
bsb10502005	00480	76	der eine Theorie der Einbildungskraft noch eine voll-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/480/view	PHILOSOPHIE
bsb10502005	00480	81	Einbildungskraft und eine Menge treffender Bemerkun-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/480/view	PHILOSOPHIE
bsb10502005	00480	84	unter der Einwirkung der Einbildungskraft ſtehen,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/480/view	PHILOSOPHIE
bsb10502005	00480	85	enthält. Das wichtige Werk über die Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/480/view	PHILOSOPHIE
bsb10502005	00484	71	nicht bloſs von der Stärke der Einbildungskraft abhange.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/484/view	NATURGESCHICHTE
bsb10502005	00509	81	Spielraum für die Einbildungskraft übrig, und er kann	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/509/view	SCHÖNE KÜNSTE
bsb10502005	00516	22	fsen Macht der Einbildungskraft. Etwas Merkwürdiges	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/516/view	PHILOSOPHIE
bsb10502005	00534	95	rungen hervorbrachte. Die Einbildungskraft ſey nicht ſo wirk-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/534/view	KLEINE SCHRIFTEN
bsb10502005	00625	29	Meiſter üb. die Einbildungskraft u. ihren Einfluſs	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/625/view	MONATSREGISTER
bsb10502004	00105	68	Grad von Einbildungskraft und Witz; aber jene führt	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/105/view	SCHÖNE KÜNSTE
bsb10502004	00161	26	liſt der Einbildungskraft, als daſs er die Kunſt verſtün-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/161/view	SCHÖNE KÜNSTE
bsb10502004	00162	69	der Einbildungskraft ſchwangerer Perſonen auf die Ge-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/162/view	VERMISCHTE SCHRIFTEN
bsb10502004	00210	22	Gemälden für die Einbildungskraft ſeine Zuflucht zu	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/210/view	ERBAUUNGSSCHRIFTEN
bsb10502004	00243	30	ſchen, und die Geſtalten ihrer Einbildungskraft lieber	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/243/view	SCHÖNE KÜNSTE
bsb10502004	00244	26	ben ſeiner Einbildungskraft malt, und neben deren	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/244/view	SCHÖNE KÜNSTE
bsb10502004	00254	108	ſich auf alle Art die Einbildungskraft der Kranken zu erregen,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/254/view	KLEINE SCHRIFTEN
bsb10502004	00272	14	Witze und der Einbildungskraft, bey hiſtoriſchen Un-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/272/view	GESCHICHTE
bsb10502004	00326	27	ſchreibungen und der Einbildungskraft des Malers,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/326/view	NATURGESCHICHTE
bsb10502004	00437	68	Mann von glühender Einbildungskraft, von erhaben am	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/437/view	LITERARISCHE ANZEIGEN
bsb10502004	00466	66	deren Philoſophie durch eine ſchaffende Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/466/view	LITERARISCHE ANZEIGEN
bsb10502004	00466	76	lichen Weſen eine ſchaffende Einbildungskraft beilege, d. i.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/466/view	LITERARISCHE ANZEIGEN
bsb10502004	00517	20	„Ab-r, der Ausdruck: ſchaffende Einbildungskraft – die-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/517/view	LITERARISCHE ANZEIGEN
bsb10502004	00517	53	ſolcher Ausdruck, als ſcaffende oder ſchöpf-riſche Einbildungskraft unerhört geweſen, und es ſey eb-n ſo un-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/517/view	LITERARISCHE ANZEIGEN
bsb10502010	00068	72	teſte Einbildungskraft eines Romanſchreibers. Der	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/68/view	SCHÖNE KÜNSTE
bsb10502010	00116	111	nicht öfter gefallen hat, ſeine Einbildungskraft zu eig-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/116/view	SCHÖNE KÜNSTE
bsb10502010	00117	67	ſolchen Stoff gewöhnten Einbildungskraft, wenn ſie	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/117/view	SCHÖNE KÜNSTE
bsb10502010	00120	82	Gehalte einer Schöpfung der Einbildungskraft noch	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/120/view	SCHÖNE KÜNSTE
bsb10502010	00230	105	HALLE u. LEIPz1G, b. Ruff: Verfuch über die Einbildungskraft, von D. J. Gebh. Ehrenreich Maaſs.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/230/view	VERMISCHTE SCHRIFTEN
bsb10502010	00309	15	fang hat, daſs die menſchliche Einbildungskraft ſich	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/309/view	GOTTESGELAHRTHEIT
bsb10502010	00325	76	der gänzliche Mangel an Einbildungskraft in der Dar-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/325/view	SCHÖNE KÜNSTE
bsb10502010	00345	58	Einbildungskraft vorgeſpiegelt hatte; mit alle denn	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/345/view	GOTTESGELAHRTHEIT
bsb10502010	00349	62	Mit dem Häſslichen und Schlechten will er unſre Einbildungskraft ergötzen; nie läſst er ſeine Perſonen	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/349/view	SCHÖNE KÜNSTE
bsb10502010	00383	84	ie Einbildungskraft aus ihrem	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/383/view	VERMISCHTE SCHRIFTEN
bsb10502010	00383	128	die ſchkaſſe Einbildungskraft-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/383/view	VERMISCHTE SCHRIFTEN
bsb10502010	00493	94	die Einbildungskraft oder für das Herz etwas Anziehen-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/493/view	LITERARISCHE ANZEIGEN
bsb10502038	00021	14	Gefühl, die charakteriſtiſche Stimmung ſeiner Einbildungskraft. Er beſchreibt viele öÄ	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/21/view	SCHÖNE KÜNSTE
bsb10502038	00067	55	mäſsige Beſchäfftigung - der Einbildungskraft durch	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/67/view	PÄDAGOGIK
bsb10502038	00083	94	che der Einbildungskraft, Angelegenheit des Her-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/83/view	ROMANEN - LITERATUR
bsb10502038	00083	109	verlor, das Geiſtige mehr hervorſtach, von der Einbildungskraft aber ein ſo romantiſcher, lieblich duf-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/83/view	ROMANEN - LITERATUR
bsb10502038	00099	101	bendigen Einbildungskraft. Darauf erbaute ihr Er-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/99/view	ROMANEN - LITERATUR
bsb10502038	00099	105	die Einbildungskraft mehr in Einverſtändniſs mit jej	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/99/view	ROMANEN - LITERATUR
bsb10502038	00111	40	N1orgenlands befreundete Einbildungskraft; freyer,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/111/view	ROMANEN - LITERATUR
bsb10502038	00327	40	Subſtrat aller Dinge durch Einbildungskraft, aber	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/327/view	PHILOSOPHIE
bsb10502038	00330	60	er auf der einen Seite ſeine Einbildungskraft der Ver-,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/330/view	PÄDAGOGIK
bsb10502038	00454	10	Djamiſch: Egoismus, Eigenſchaft, Einbildungskraft,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/454/view	PHILOSOPHIE
bsb10502038	00589	83	kungen über den Anbau der Einbildungskraft und Phan-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/589/view	LITERARISCHE NACHRICHTEN
bsb10502038	00595	56	üppiger ſchwelgte ſeine Einbildungskraft, die ihn in	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502038/canvas/595/view	LITERARISCHE ANALEKTEN
bsb10501967	00205	30	Einbildungskraft, ſelten, oder vielleicht nie, über	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501967/canvas/205/view	PHILOSOPHIE
bsb10501967	00251	42	an, wenn unſre junge Einbildungskraft aufwacht	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501967/canvas/251/view	SCHOENE WISSENSCHAFTEN
bsb10501967	00251	72	gebauet werden. Einbildungskraft iſt die beweg-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501967/canvas/251/view	SCHOENE WISSENSCHAFTEN
bsb10501967	00251	81	liche Einbildungskraft richten, damit ſie ihres Ziels	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501967/canvas/251/view	SCHOENE WISSENSCHAFTEN
bsb10501967	00284	97	Einbildungskraft oder Erdichtungen der Geſchichjj	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501967/canvas/284/view	KURZE NACHRICHTEN
bsb10501973	00014	11	Feuer der Einbildungskraft und regelmäſsiges Me-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/14/view	VERMISCHTE SCHRIFTEN
bsb10501973	00015	20	23. 7h. Barres vom Einfluſs der Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/15/view	VERMISCHTE SCHRIFTEN
bsb10501973	00020	52	bemühen, ſeiner Einbildungskraft weniger den Zü-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/20/view	SCHOENE WISSENSCHAFTEN
bsb10501973	00051	99	welche für die Einbildungskraft verführeriſch iſt,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/51/view	PHYSIK
bsb10501973	00139	57	MÄgnetiſme. Aufmerkſamkeit und Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/139/view	ARZNEYGELAHRTHEIT
bsb10501973	00183	58	fruchtbare Einbildungskraft des Hr. Verf. und die	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/183/view	VERMISCHTE SCHRIFTEN
bsb10501973	00188	68	gendliche, noch ganz der Einbildungskraft lebende,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/188/view	SCHOENE WISSENSCHAFTEN
bsb10501973	00192	60	Empfindſamkeit und Einbildungskraft; und macht	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/192/view	SCHOENE WISSENSCHAFTEN
bsb10501973	00308	100	ner lebhaften Einbildungskraft zu gute halten.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/308/view	VERMISCHTE SCHRIFTEN
bsb10501973	00440	61	Wirkungen der Einbildungskraft der Mutter auf	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/440/view	ARZNEYGELAHRTHEIT
bsb10501973	00451	85	mehr Einbildungskraft herrſcht, als in allen Liedern	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/451/view	SCHOENE WISSENSCHAFTEN
bsb10501973	00462	111	welche als eine Folge der Einbildungskraft der Mut-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501973/canvas/462/view	ARZNEYGELAHRTHEIT
bsb10502088	00069	112	giebt, als auf die Gebilde ihrer Einbildungskraft.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502088/canvas/69/view	SCHÖNE KÜNSTE
bsb10502088	00273	116	ſprechen wir von Einbildungskraft im engern Sin-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502088/canvas/273/view	VERMISCHTE SCHRIFTEN
bsb10502088	00315	35	die dichteriſche Einbildungskraft das Geheimniſs	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502088/canvas/315/view	PHILOSOPHIE
bsb10502088	00449	32	# Einbildungskraft, Empfindungsvermögen u. ſ. w.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502088/canvas/449/view	ARZNEYGELAHRTHEIT
bsb10502088	00456	7	jenſtoff in der Gegenwart auf, ſo wirkt er als Einbildungskraft; ordnet er geſetzlich dieſen Stoff ZUT	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502088/canvas/456/view	ANTHROPOLOGIE
bsb10502088	00486	30	nicht bloſs in der Einbildungskraft und dem Eigen-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502088/canvas/486/view	SCHÖNE KÜNSTE
bsb10502088	00519	9	fchöpferiſchen Einbildungskraft, beſchränkt durch	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502088/canvas/519/view	ERDBESCHREIBUNG
bsb10502088	00563	67	Ä der Einbildungskraft, und in welchem Ver–	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502088/canvas/563/view	THEOLOGIE
bsb10502077	00020	41	dieſe Funken verirrter Einbildungskraft im Chaos	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502077/canvas/20/view	ARZNEYGELAHRTHEIT
bsb10502077	00023	23	phantaſtiſchen Einbildungskraft durchdrungen, der	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502077/canvas/23/view	SCHÖNE KÜNSTE
bsb10502077	00099	81	den Stoff zur Einbildungskraft liefert. Die Bilder	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502077/canvas/99/view	SCHÖNE KÜNSTE
bsb10502077	00116	13	Einbildungskraft ſeyn, weil der Grund unſerer un-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502077/canvas/116/view	PHILOSOPHIE
bsb10502077	00219	10	ſtandes und der Einbildungskraft auf unſer Leben	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502077/canvas/219/view	VERMISCHTE SCHRIFTEN
bsb10502077	00394	65	wunderbarbedeutſamen Religion Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502077/canvas/394/view	LITERATURGESCHICHTE
bsb10502077	00412	59	je Einbildungskraft ſein Wiſſen um Sachen mit	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502077/canvas/412/view	GESCHICHTE
bsb10502077	00526	6	ſerer Einbildungskraft untergehen, ſondern aufrei-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502077/canvas/526/view	THEOLOGIE
bsb10502063	00124	11	nichts was ſeine Einbildungskraft entflammen könn-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502063/canvas/124/view	ARZNEYGELAHRTHEIT
bsb10502063	00152	42	ewarnt werden, die eine blühende Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502063/canvas/152/view	SCHÖNE KÜNSTE
bsb10502063	00184	108	Teufels iſt von der Einbildungskraft des Volks ſehr	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502063/canvas/184/view	GESCHICHTE
bsb10502062	00041	52	und die ſinnliche Erregung der Einbildungskraft beym	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502062/canvas/41/view	GESCHICHTE
bsb10502062	00042	68	knüpfungen ſtellten ſich der Einbildungskraft derer	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502062/canvas/42/view	GESCHICHTE
bsb10502062	00095	69	maaſsen dadurch, daſs die Einbildungskraft jenes	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502062/canvas/95/view	PHILOSOPHIE
bsb10502062	00323	84	Einbildungskraft den Zugang zum Herzen - und wirkt	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502062/canvas/323/view	GESCHICHTE
bsb10502076	00085	69	Biſäer feine Einbildungskraft umgeben, fah ein Land	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502076/canvas/85/view	ARZNEYGELAHRTHEIT
bsb10502076	00107	68	noch geglaubten Wirkungen der Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502076/canvas/107/view	PÄDAGOGIK
bsb10502076	00172	84	richtet, nicht etwa durch ſeine Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502076/canvas/172/view	ARZNEYGELAHRTHEIT
bsb10502076	00266	90	ihre Einbildungskraft ohne Nachtheº des Verſtandes	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502076/canvas/266/view	LITERARISCHE ANZEIGEN
bsb10502089	00099	86	der Vernunft. In der Einbildungskraft iſt j VOI.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/99/view	PHILOSOPHIE
bsb10502089	00099	94	von der Einbildungskraft. Das Streben des VÄſ dIS	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/99/view	PHILOSOPHIE
bsb10502089	00108	105	Einbildungskraft, 6) Inſolation, 7) Kopfwunden,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/108/view	ARZNEYGELAHRTHEIT
bsb10502089	00131	61	über Ideenaſſociation, Einbildungskraft, Verſtand	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/131/view	ARZNEYGELAHRTHEIT
bsb10502089	00251	35	Einbildungskraft als der franzöſiſche habe, und mit	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/251/view	KRIEGSWISSENSCHAFT
bsb10502089	00318	36	für die Combinationen der Einbildungskraft: , ein	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/318/view	GESCHICHTE
bsb10502089	00375	64	höheren Schwung der Einbildungskraft ſo	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/375/view	SCHÖNE KÜNSTE
bsb10502089	00423	65	ſäumt auch dabey nicht, auf das Gefühl und die Einbildungskraft der jugendlichen Herzen zu wirken.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/423/view	THEOLOGIE
bsb10502089	00426	112	die der Einbildungskraft beym Anblicke frappan-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/426/view	ERBAUUNGSSCHRIFTEN
bsb10502089	00578	88	teln Witzes die Einbildungskraft unterhalten u. ſ. w.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502089/canvas/578/view	ERBAUUNGSSCHRIFTEN
bsb10501972	00032	68	der Seelenkräfte und das Ä der Einbildungskraft, iſt ungegründet. Wolf hat ſich hierüber in den Hor. Sub	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501972/canvas/32/view	PHILOSOPHIE
bsb10501972	00032	71	und in Leibnirzens Werken TT. V. S. 15. Selbſt die richtige Beſtimmung des Geſetzes der Einbildungskraft hat Wolf	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501972/canvas/32/view	PHILOSOPHIE
bsb10501972	00105	51	tehr logicaliſchen Kopf mit ſehr fruchtbarer Einbildungskraft. Er war zum Aberglauben geneigt,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501972/canvas/105/view	VERMISCHTE SCHRIFTEN
bsb10501972	00254	93	und der Einbildungskraft gewähren ſoll, ſo werden zu der	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501972/canvas/254/view	I. Ankündigung neuer Bücher
bsb10501972	00377	67	Einbildungskraft. VI. Wie man ſich zu verhalten	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501972/canvas/377/view	GOTTESGELAHRTHEIT
bsb10501972	00384	41	ter Einbildungskraft macht ſeine Erzählungen	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501972/canvas/384/view	SCHOENE WISSENSCHAFTEN
bsb10501966	00045	14	unſrer Einbildungskraft dnrch Linien und Figuren	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501966/canvas/45/view	FREYMAUREREY
bsb10501966	00049	113	Shak/peuriſchen Einbildungskraft, theils alle zu	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501966/canvas/49/view	SCHOENE WISSENSCHAFTEN
bsb10501966	00128	78	ſchauert entweder die Einbildungskraft von träu-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501966/canvas/128/view	GESCHICHTE
bsb10501966	00147	141	Begierden mit Beyhülfe der Einbildungskraft, nicht	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501966/canvas/147/view	VERMISCHTE SCHRIFTEN
bsb10501966	00148	30	rung durch die Einbildungskraft fähig ſey, wel-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501966/canvas/148/view	VERMISCHTE SCHRIFTEN
bsb10501966	00148	92	„Geſchöpfe ſeiner Einbildungskraft, wo er in ru-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501966/canvas/148/view	VERMISCHTE SCHRIFTEN
bsb10501966	00151	85	mit einer ſehr fruchtbaren Einbildungskraft; und	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501966/canvas/151/view	ERDBESCHREIBUNG
bsb10501966	00229	89	tenheit; ſeltner die mächtige Einbildungskraft mit	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501966/canvas/229/view	SCHOENE WISSENSCHAFTEN
bsb10501966	00248	112	der Einbildungskraft, und noch ſo manche andere	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501966/canvas/248/view	VERMISCHTE SCHRIFTEN
bsb10501970	00020	27	fiehet man, daſs ſie durch die abweichende Einbildungskraft entſtehen. ) Krankheiten, die den	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/20/view	ARZNEYGELAHRTHEIT
bsb10501970	00077	117	ſchreibung, daſs ihre Einbildungskraft ganz erhitzt	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/77/view	SCHOENE WISSENSCHAFTEN
bsb10501970	00113	99	„der lebhaften Einbildungskraft wegen berühmt ſind,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/113/view	ERDBESCHREIBUNG
bsb10501970	00154	33	das Genie aus vielfaſſendem Geiſte, ſtarker Einbildungskraft, und geſchäftiger Seele. Dieſe Er-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/154/view	VERMISCHTE SCHRIFTEN
bsb10501970	00317	5	ſich eine Täuſchung der Einbildungskraft allemal	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/317/view	PHILOSOPHIE
bsb10501970	00357	18	die Sinnlichkeit, Einbildungskraft und Vielwiſſe-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/357/view	VERMISCHTE SCHRIFTEN
bsb10501970	00364	119	hafte Einbildungskraft und überhaupt viel Aehn-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/364/view	PHILOSOPHIE
bsb10501970	00404	83	Muratori, # A., üb. d. Einbildungskraft des Menſchen; her-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/404/view	REGISTER REGISTER REGISTER
bsb10501970	00421	136	Einbildungskraft d. Schwangern . - - V. 19	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/421/view	REGISTER REGISTER REGISTER
bsb10501964	00077	100	che lieber ihre Einbildungskraft als ihr Herzbe-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/77/view	GOTTESGELAHRTHEIT
bsb10501964	00126	14	Sinn, Einbildungskraft und Apperception. In jeder	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/126/view	PHILOSOPHIE
bsb10501964	00126	45	empiriſche Einbildungskraft nicht einmal Gelegen-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/126/view	PHILOSOPHIE
bsb10501964	00126	53	Ä der Einbildungskraft auch vor aller Er-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/126/view	PHILOSOPHIE
bsb10501964	00129	40	drücklich: die reprod&ive Syntheſis der Einbildungskraft gehört zu den tranſcendentalen Hand-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/129/view	PHILOSOPHIE
bsb10501964	00129	46	„der Einbildungskraft iſt der Verſana“; ſo kömmt	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/129/view	PHILOSOPHIE
bsb10501964	00130	15	der Syntheſis der Einbildungskraft in Anſehung	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/130/view	PHILOSOPHIE
bsb10501964	00130	20	ma der Einbildungskraft als eine Regel der Beſtim-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/130/view	PHILOSOPHIE
bsb10501964	00130	36	ſchen Vermögens der productiven Einbildungskraft,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/130/view	PHILOSOPHIE
bsb10501964	00130	39	gramm der reinen Einbildungskraft a priori, wor-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/130/view	PHILOSOPHIE
bsb10501964	00147	72	dungsvermögen, die Einbildungskraft, ſtark affi-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/147/view	SPRACHGELEHRSAMKEIT
bsb10501964	00151	112	Einbildungskraft S. 44. 45. bezeichnet iſt.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/151/view	KURZE NACHRICHTEN
bsb10501964	00190	24	terlichen Bildern der Einbildungskraft über Fäulniſs	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/190/view	GOTTESGELAHRTHEIT
bsb10501964	00242	53	mal bey diefem Gegenſtand, die Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/242/view	GOTTESGELAHRTHEIT
bsb10501964	00255	113	ſe gehabt. Auch bringt die Einbildungskraft der	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/255/view	ARZNEYGELAHRTHEIT
bsb10501964	00263	99	gen, weil er von ſeiner Einbildungskraft nicht ſo	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/263/view	LITERAR-GESCHICHTE
bsb10501964	00277	52	„und der muthigen Einbildungskraft des ſpeculati-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/277/view	PHILOSOPHIE
bsb10501964	00319	73	das Werk ſeiner Einbildungskraft ſind, und ſie ent-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/319/view	SPRACHGELEHRSAMKEIT
